# Variance report for acetime.acetz.acetz compared to Python 3.9
# zoneinfo.ZoneInfo.
#
# Context
# -------
# AceTimePython Version: 0.5.6
# AceTimePython ZoneDB Version: 2022g
# AceTimePython ZoneDB Start Year: 1900
# AceTimePython ZoneDB Until Year: 10000
# ZoneInfo Version: Python 3.9 2021e
# Report Start Year: 1950
# Report Until Year: 2100
#
# Report Format
# -------------
# Zone {zone_name}
# {seconds}: {date}: {label}: acetz {value}; zoneinfo {value}
# [...]

Zone Africa/Casablanca
873593940: 1997-09-07 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
873594000: 1997-09-07 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
891734340: 1998-04-05 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
891734400: 1998-04-05 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
905043540: 1998-09-06 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
905043600: 1998-09-06 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
923183940: 1999-04-04 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
923184000: 1999-04-04 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
936493140: 1999-09-05 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
936493200: 1999-09-05 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
954633540: 2000-04-02 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
954633600: 2000-04-02 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
967942740: 2000-09-03 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
967942800: 2000-09-03 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
986083140: 2001-04-01 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
986083200: 2001-04-01 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
999392340: 2001-09-02 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
999392400: 2001-09-02 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1018137540: 2002-04-07 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1018137600: 2002-04-07 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1030841940: 2002-09-01 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1030842000: 2002-09-01 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1049587140: 2003-04-06 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1049587200: 2003-04-06 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1062896340: 2003-09-07 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1062896400: 2003-09-07 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1081036740: 2004-04-04 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1081036800: 2004-04-04 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1094345940: 2004-09-05 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1094346000: 2004-09-05 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1112486340: 2005-04-03 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1112486400: 2005-04-03 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1125795540: 2005-09-04 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1125795600: 2005-09-04 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1143935940: 2006-04-02 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1143936000: 2006-04-02 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1157245140: 2006-09-03 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1157245200: 2006-09-03 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1175385540: 2007-04-01 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1175385600: 2007-04-01 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1188694740: 2007-09-02 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1188694800: 2007-09-02 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1207439940: 2008-04-06 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1207440000: 2008-04-06 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1220749140: 2008-09-07 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1220749200: 2008-09-07 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1238889540: 2009-04-05 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1238889600: 2009-04-05 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1252198740: 2009-09-06 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1252198800: 2009-09-06 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1270339140: 2010-04-04 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1270339200: 2010-04-04 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1283648340: 2010-09-05 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1283648400: 2010-09-05 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1301788740: 2011-04-03 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1301788800: 2011-04-03 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1315097940: 2011-09-04 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1315098000: 2011-09-04 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1333238340: 2012-04-01 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1333238400: 2012-04-01 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1346547540: 2012-09-02 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1346547600: 2012-09-02 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1365292740: 2013-04-07 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1365292800: 2013-04-07 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1377997140: 2013-09-01 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1377997200: 2013-09-01 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1396742340: 2014-04-06 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1396742400: 2014-04-06 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1410051540: 2014-09-07 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1410051600: 2014-09-07 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1428191940: 2015-04-05 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1428192000: 2015-04-05 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1441501140: 2015-09-06 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1441501200: 2015-09-06 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1459641540: 2016-04-03 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1459641600: 2016-04-03 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1472950740: 2016-09-04 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1472950800: 2016-09-04 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1491091140: 2017-04-02 01:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1491091200: 2017-04-02 01:00:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1504400340: 2017-09-03 01:59:00+01:00: dst_offset: acetz -3600; zoneinfo 0
1504400400: 2017-09-03 03:00:00+02:00: dst_offset: acetz 0; zoneinfo 3600
1508795940: 2017-10-23 23:59:00+02:00: dst_offset: acetz 0; zoneinfo 3600
Zone America/Bahia_Banderas
1270371600: 2010-04-04 04:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1288508340: 2010-10-31 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1301817600: 2011-04-03 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1319957940: 2011-10-30 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1333267200: 2012-04-01 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1351407540: 2012-10-28 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1365321600: 2013-04-07 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1382857140: 2013-10-27 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1396771200: 2014-04-06 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1414306740: 2014-10-26 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1428220800: 2015-04-05 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1445756340: 2015-10-25 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1459670400: 2016-04-03 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1477810740: 2016-10-30 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1491120000: 2017-04-02 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1509260340: 2017-10-29 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1522569600: 2018-04-01 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1540709940: 2018-10-28 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1554624000: 2019-04-07 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1572159540: 2019-10-27 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1586073600: 2020-04-05 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1603609140: 2020-10-25 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1617523200: 2021-04-04 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1635663540: 2021-10-31 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1648972800: 2022-04-03 03:00:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
1667113140: 2022-10-30 01:59:00-05:00: dst_offset: acetz 3600; zoneinfo 7200
Zone America/Indiana/Tell_City
-21484800: 1969-04-27 04:00:00-04:00: dst_offset: acetz 3600; zoneinfo 7200
-5767260: 1969-10-26 01:59:00-04:00: dst_offset: acetz 3600; zoneinfo 7200
9961200: 1970-04-26 03:00:00-04:00: dst_offset: acetz 3600; zoneinfo 7200
25682340: 1970-10-25 01:59:00-04:00: dst_offset: acetz 3600; zoneinfo 7200
Zone America/Inuvik
294228000: 1979-04-29 04:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
309945540: 1979-10-28 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
325674000: 1980-04-27 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
341395140: 1980-10-26 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
357123600: 1981-04-26 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
372844740: 1981-10-25 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
388573200: 1982-04-25 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
404899140: 1982-10-31 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
420022800: 1983-04-24 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
436348740: 1983-10-30 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
452077200: 1984-04-29 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
467798340: 1984-10-28 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
483526800: 1985-04-28 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
499247940: 1985-10-27 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
514976400: 1986-04-27 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
530697540: 1986-10-26 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
544611600: 1987-04-05 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
562147140: 1987-10-25 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
576061200: 1988-04-03 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
594201540: 1988-10-30 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
607510800: 1989-04-02 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
625651140: 1989-10-29 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
638960400: 1990-04-01 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
657100740: 1990-10-28 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
671014800: 1991-04-07 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
688550340: 1991-10-27 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
702464400: 1992-04-05 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
719999940: 1992-10-25 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
733914000: 1993-04-04 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
752054340: 1993-10-31 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
765363600: 1994-04-03 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
783503940: 1994-10-30 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
796813200: 1995-04-02 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
814953540: 1995-10-29 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
828867600: 1996-04-07 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
846403140: 1996-10-27 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
860317200: 1997-04-06 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
877852740: 1997-10-26 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
891766800: 1998-04-05 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
909302340: 1998-10-25 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
923216400: 1999-04-04 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
941356740: 1999-10-31 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
954666000: 2000-04-02 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
972806340: 2000-10-29 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
986115600: 2001-04-01 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1004255940: 2001-10-28 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1018170000: 2002-04-07 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1035705540: 2002-10-27 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1049619600: 2003-04-06 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1067155140: 2003-10-26 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1081069200: 2004-04-04 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1099209540: 2004-10-31 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1112518800: 2005-04-03 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1130659140: 2005-10-30 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1143968400: 2006-04-02 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1162108740: 2006-10-29 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1173603600: 2007-03-11 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1194163140: 2007-11-04 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1205053200: 2008-03-09 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1225612740: 2008-11-02 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1236502800: 2009-03-08 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1257062340: 2009-11-01 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1268557200: 2010-03-14 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1289116740: 2010-11-07 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1300006800: 2011-03-13 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1320566340: 2011-11-06 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1331456400: 2012-03-11 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1352015940: 2012-11-04 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1362906000: 2013-03-10 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1383465540: 2013-11-03 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1394355600: 2014-03-09 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1414915140: 2014-11-02 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1425805200: 2015-03-08 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1446364740: 2015-11-01 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1457859600: 2016-03-13 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1478419140: 2016-11-06 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1489309200: 2017-03-12 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1509868740: 2017-11-05 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1520758800: 2018-03-11 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1541318340: 2018-11-04 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1552208400: 2019-03-10 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1572767940: 2019-11-03 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1583658000: 2020-03-08 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1604217540: 2020-11-01 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1615712400: 2021-03-14 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1636271940: 2021-11-07 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1647162000: 2022-03-13 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1667721540: 2022-11-06 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1678611600: 2023-03-12 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1699171140: 2023-11-05 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1710061200: 2024-03-10 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1730620740: 2024-11-03 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1741510800: 2025-03-09 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1762070340: 2025-11-02 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1772960400: 2026-03-08 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1793519940: 2026-11-01 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1805014800: 2027-03-14 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1825574340: 2027-11-07 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1836464400: 2028-03-12 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1857023940: 2028-11-05 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1867914000: 2029-03-11 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1888473540: 2029-11-04 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1899363600: 2030-03-10 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1919923140: 2030-11-03 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1930813200: 2031-03-09 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1951372740: 2031-11-02 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1962867600: 2032-03-14 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1983427140: 2032-11-07 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
1994317200: 2033-03-13 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2014876740: 2033-11-06 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2025766800: 2034-03-12 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2046326340: 2034-11-05 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2057216400: 2035-03-11 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2077775940: 2035-11-04 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2088666000: 2036-03-09 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2109225540: 2036-11-02 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2120115600: 2037-03-08 03:00:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
2140675140: 2037-11-01 01:59:00-06:00: dst_offset: acetz 3600; zoneinfo 7200
Zone America/Scoresbysund
354679200: 1981-03-29 02:00:00+00:00: dst_offset: acetz 3600; zoneinfo 7200
370400340: 1981-09-27 00:59:00+00:00: dst_offset: acetz 3600; zoneinfo 7200
Zone Asia/Choibalsan
417974400: 1983-04-01 02:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
433778340: 1983-09-30 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
449593200: 1984-04-01 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
465314340: 1984-09-29 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
481042800: 1985-03-31 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
496763940: 1985-09-28 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
512492400: 1986-03-30 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
528213540: 1986-09-27 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
543942000: 1987-03-29 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
559663140: 1987-09-26 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
575391600: 1988-03-27 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
591112740: 1988-09-24 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
606841200: 1989-03-26 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
622562340: 1989-09-23 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
638290800: 1990-03-25 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
654616740: 1990-09-29 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
670345200: 1991-03-31 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
686066340: 1991-09-28 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
701794800: 1992-03-29 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
717515940: 1992-09-26 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
733244400: 1993-03-28 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
748965540: 1993-09-25 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
764694000: 1994-03-27 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
780415140: 1994-09-24 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
796143600: 1995-03-26 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
811864740: 1995-09-23 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
828198000: 1996-03-31 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
843919140: 1996-09-28 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
859647600: 1997-03-30 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
875368740: 1997-09-27 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
891097200: 1998-03-29 01:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
906818340: 1998-09-26 23:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
988390800: 2001-04-28 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1001692740: 2001-09-29 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1017421200: 2002-03-30 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1033142340: 2002-09-28 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1048870800: 2003-03-29 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1064591940: 2003-09-27 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1080320400: 2004-03-27 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1096041540: 2004-09-25 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1111770000: 2005-03-26 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1127491140: 2005-09-24 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1143219600: 2006-03-25 03:00:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
1159545540: 2006-09-30 01:59:00+10:00: dst_offset: acetz 3600; zoneinfo 7200
Zone Asia/Ust-Nera
354898800: 1981-04-01 03:00:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
370699140: 1981-09-30 23:59:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
386427600: 1982-04-01 01:00:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
402235140: 1982-09-30 23:59:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
417963600: 1983-04-01 01:00:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
433771140: 1983-09-30 23:59:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
449586000: 1984-04-01 01:00:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
465317940: 1984-09-30 02:59:00+12:00: dst_offset: acetz 3600; zoneinfo 10800
Zone Europe/Dublin
57722400: 1971-10-31 02:00:00+00:00: dst_offset: acetz -3600; zoneinfo 0
69818340: 1972-03-19 01:59:00+00:00: dst_offset: acetz -3600; zoneinfo 0
69818400: 1972-03-19 03:00:00+01:00: dst_offset: acetz 0; zoneinfo 3600
89171940: 1972-10-29 02:59:00+01:00: dst_offset: acetz 0; zoneinfo 3600
89172000: 1972-10-29 02:00:00+00:00: dst_offset: acetz -3600; zoneinfo 0
101267940: 1973-03-18 01:59:00+00:00: dst_offset: acetz -3600; zoneinfo 0
101268000: 1973-03-18 03:00:00+01:00: dst_offset: acetz 0; zoneinfo 3600
120621540: 1973-10-28 02:59:00+01:00: dst_offset: acetz 0; zoneinfo 3600
120621600: 1973-10-28 02:00:00+00:00: dst_offset: acetz -3600; zoneinfo 0
132717540: 1974-03-17 01:59:00+00:00: dst_offset: acetz -3600; zoneinfo 0
132717600: 1974-03-17 03:00:00+01:00: dst_offset: acetz 0; zoneinfo 3600
152071140: 1974-10-27 02:59:00+01:00: dst_offset: acetz 0; zoneinfo 3600
152071200: 1974-10-27 02:00:00+00:00: dst_offset: acetz -3600; zoneinfo 0
164167140: 1975-03-16 01:59:00+00:00: dst_offset: acetz -3600; zoneinfo 0
164167200: 1975-03-16 03:00:00+01:00: dst_offset: acetz 0; zoneinfo 3600
183520740: 1975-10-26 02:59:00+01:00: dst_offset: acetz 0; zoneinfo 3600
